,회사명,거래소코드,회계년도,한계기업여부,이자보상배율(이자비용),부가가치(백만원),금융비용(백만원),매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,경영자본순이익률,자본금순이익률,매출원가대매출액비율,영업비용대영업수익비율,금융손익비율,금융비용부담률,기업순이익률,인건비대총비용비율,금융비용대총비용비율,이자부담률,지급이자율,차입금평균이자율,유보율,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,현금비율,매출채권비율,매입채무대재고자산비율,순운전자본비율,차입금의존도,차입금비율,총자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,당좌자산회전률,재고자산회전률,매출채권회전률,비유동자산회전률,유형자산회전율,순운전자본회전률,사내유보대자기자본비율,자기자본배당률,배당성향,이익잉여금(결손금)(요약)(백만원),비유동금융부채(요약)(백만원),비유동자산증가율,유동금융부채(요약)(백만원),외국인_주식분포비율,장기금융부채(백만원),자산대비자본비율,차입,총자본증가율,유형자산증가율,비유동자산(백만원),자기자본증가율,매출액증가율,직원증감률,자산대비_장기금융부채비율,투자축소_여부,직원증감률_여부,종업원수증가율,투자활동현금흐름증감률,매출원가축소_여부,자산매각_여부,자본증가율_여부,차입_여부,사내유보금보유_여부,운용적범주전략(OPS)변수,LEV지수,순자산가치(백만원),KZ지수,산업매출성장률,WW지수,NCAV지수,기업생명주기,순매수거래량_기관,순매수거래대금 비중_기관,순매수거래량_외국인,순매수거래대금 비중_외국인
681,(주)뉴로스,126870,2015.0,0,0.61,10228.69,698.78,31.12,1.4,0.92,0.74,1.33,0.79,18.6,68.88,98.71,-0.66,1.65,1.61,16.9,1.58,1.96,4.22,3.42,1367.88,69.86,36.84,231.81,62.53,37.47,1406.57,276.22,8.16,120.4,23.23,44.57,26.45,42.29,0.53,0.95,13.28,1.19,8.57,1.12,2.25,1.61,1.8,2.13,0.49,30.74,0.0,0.0,15123.0,0.0,-60.29247636554622,0.0,0.68,9097.0,62.52911938011536,11.332577579011623,0.30614285000249913,7.617801047120419,24193.0,28.9240490072689,20.948786137085012,12.931034482758621,0.11332577579011623,1,0,12.931034482758621,-446.54545454545456,0.0,1,1,1,0,1,0.019350067583109518,50194.0,-28876805630.015575,-0.947472877343674,-882662912.6703707,0.392153655193522,1,0.0,0.0,28749.0,0.0004596968445905
682,제이엔케이히터(주),126880,2014.0,0,0.97,7487.25,1664.16,9.52,-12.42,1.41,-11.5,-28.19,-13.05,-444.33,90.48,98.67,-3.28,1.18,-10.41,9.02,1.04,1.93,3.01,3.43,1406.06,65.33,5.17,188.4,35.78,64.22,1342.72,102.99,23.14,495.33,343.35,1.9,40.24,112.46,0.93,2.12,35.36,1.64,10.31,1.67,13.03,7.83,2.47,3.44,0.79,54.64,0.0,0.0,30903.0,0.0,-45.3123312154452,3351.0,0.31,988.0,35.77890823957211,0.6151815345915083,10.863142490301382,-9.125130707563612,55689.0,-24.341334316449196,24.24463338369111,-3.6585365853658534,0.006151815345915083,1,0,-3.6585365853658534,-161.6963241979478,0.0,1,0,0,1,1,0.0069453843468845495,57463.0,-178234293481.46896,-2.3968510558758984,1704376630.6501951,0.04763694951664876,3,7372.0,-0.0005455878704453,8097.0,0.0002334751336032
683,(주)디엔에이링크,127120,2014.0,1,-6.19,2142.12,612.91,-3.87,-51.06,-19.49,-20.8,-47.71,-22.95,-175.37,103.87,148.7,-7.02,7.02,-17.94,28.87,4.47,5.07,7.07,6.9,204.1,44.75,34.55,81.01,37.76,62.24,304.1,345.53,75.28,104.98,51.56,31.8,47.45,125.66,0.41,0.93,3.43,0.72,8.56,1.2,2.67,3.12,0.8,1.14,0.68,-93.96,0.0,0.0,-7265.0,0.0,-17.19973651467467,0.0,1.28,9944.0,37.75943741759047,38.93868658574541,-8.613379747400366,-24.942817932296432,11313.0,-29.446117346473216,31.008100810081007,-3.571428571428571,0.3893868658574541,1,0,-3.571428571428571,-241.56305506216697,0.0,1,0,1,0,1,0.0,7733.0,-126360167156.6824,-2.1391254801754145,635493480.9206083,-0.051014826544488266,4,-82896.0,-0.0031436816618387,-73723.0,0.0005457555270016
684,(주)매직마이크로,127160,2016.0,1,-4.36,15317.76,1390.74,0.29,-10.04,-6.44,-6.87,-17.96,-7.31,-206.18,99.71,109.43,-2.36,2.15,-5.4,17.8,1.84,2.36,2.96,3.28,968.62,33.56,32.31,50.52,34.84,65.16,1068.62,60.75,16.53,110.09,98.62,-21.68,49.71,142.69,0.68,1.82,20.84,1.1,6.16,3.17,6.57,5.24,1.01,1.23,0.89,41.3,0.0,0.0,9436.0,9.0,55.09963967938819,0.0,0.87,7698.0,34.83474024610474,8.082398891268742,1.2264852800510149,-2.4093220498001613,63276.0,-13.119304493558188,-0.8018608067576667,-24.271844660194176,0.08082398891268741,1,1,-24.271844660194176,-50.750988142292485,0.0,0,0,1,0,1,0.02901790376996054,33179.0,-121367578171.98645,0.06138113708600749,3001112930.472049,-1.0809147344643142,0,17388.0,0.0004328287873939,-46330.0,-0.0010465773640414
685,대성산업(주),128820,2012.0,1,-0.25,95225.5,60881.27,13.47,-6.23,-0.3,-3.37,-13.56,-4.01,-306.41,86.53,101.31,-4.33,4.44,-0.97,5.43,4.0,3.24,3.98,4.43,2003.77,39.98,17.71,66.6,23.13,76.87,2103.29,96.89,17.33,48.26,17.56,-1.28,67.5,291.81,0.54,2.08,47.44,0.73,22.39,2.19,7.2,11.38,0.8,1.08,0.73,-26.21,0.0,0.0,-130664.0,0.0,43.487681616618815,0.0,1.11,874896.0,23.458427656926975,32.79072905266629,10.160075869959154,-4.15189499937763,1607867.0,-11.349266601324594,3.4408930669800233,-21.68458781362007,0.32790729052666295,1,1,-21.68458781362007,-120.56252260942964,1.0,0,0,1,0,1,0.17788047441015026,625899.0,-18383532038.120728,8.167756805621416,4868068527.954908,-6.674096949766128,3,-2551.0,-7.410159026681886e-05,-33584.0,-0.0010782849313075
686,(주)초록뱀이앤엠,131100,2013.0,1,-1.24,13971.36,1219.62,14.49,-3.57,-1.7,-2.05,-4.4,-2.38,-66.51,85.51,103.55,-2.33,2.25,-0.75,16.88,2.09,2.44,2.9,3.4,1398.33,20.9,40.4,26.43,42.91,57.09,1498.33,62.26,17.33,63.9,14.37,-12.67,52.71,122.84,0.58,1.23,18.65,1.08,40.47,3.27,7.34,10.58,0.77,0.93,1.04,31.74,0.0,0.0,12069.0,0.0,125.57739972960793,0.0,0.0,22024.0,42.91301256221853,21.75080982855337,16.84418236997888,26.41774997556446,80089.0,-1.918649270913277,4.205841553637485,8.264462809917356,0.2175080982855337,0,0,8.264462809917356,24.598620834868665,1.0,0,0,1,0,1,0.2631891721444684,43452.0,-79430486715.5981,0.0393510377629749,5289750730.46499,-1.486288032454361,0,-109343.0,-0.0029163016436196,1867.0,-0.0005403068292091
687,(주)티에스이,131290,2016.0,0,-21.96,46870.2,-52.11,9.0,-10.88,-6.29,-7.21,-11.48,-7.97,-260.04,91.0,109.99,0.95,-0.04,-7.24,31.66,-0.04,-0.12,3.12,3.02,2230.11,47.59,25.11,90.8,75.45,24.55,2149.27,238.54,27.9,124.51,33.81,27.64,9.76,12.94,0.66,0.85,22.91,2.99,19.37,1.72,6.07,4.53,1.31,1.98,0.98,78.1,0.0,0.0,96568.0,0.0,-25.004346018668983,0.0,0.0,4441.0,75.44832686263635,2.345825740168502,-1.9164412944138767,10.352665996804427,99223.0,-7.732904409389817,-4.168683446272992,1.0362694300518136,0.023458257401685022,1,0,1.0362694300518136,-1102.4844720496894,0.0,1,0,0,0,1,0.03218458851351596,142835.0,-73218607275.10101,0.06138113708600749,-5157478277.620125,0.492838673918171,2,-62459.0,-0.0009740207115834,13446.0,0.0002069630060107
688,알서포트(주),131370,2016.0,0,-19.67,14586.23,-322.49,0.0,0.75,0.18,0.29,0.66,0.43,6.34,0.0,101.1,3.45,-1.5,-0.29,54.18,-1.45,-6.92,1.09,1.9,899.21,54.09,0.4,117.81,90.83,9.17,955.73,750.78,287.47,3024.18,0.0,46.88,1.97,2.17,0.38,0.42,4.02,4.6,112.05,0.7,225.34,5.67,0.85,20.31,0.62,16.97,0.0,0.0,7547.0,0.0,-61.04091677073386,0.0,25.06,1100.0,90.03361638458699,2.137457979519266,-7.522147747488724,-23.642439431913115,21214.0,-9.947135193967192,15.64945226917058,0.4444444444444444,0.021374579795192663,1,0,0.4444444444444444,-103.09403789327307,0.0,1,0,0,0,1,0.009666603305655712,46334.0,-296293456515.5783,-3.4175514570187913,-415813305.4342601,0.23116951026201452,1,-76294.0,-0.0003028460886233,36183.0,-0.0008207637784049
689,(주)이브이첨단소재,131400,2015.0,1,-18.85,1695.35,449.73,-4.13,-18.99,-14.95,-16.15,-31.12,-16.42,-127.39,104.13,117.63,-0.6,0.89,-15.39,15.64,0.71,1.58,2.13,2.55,290.44,30.04,34.14,42.94,46.75,53.25,347.72,65.2,9.5,131.15,84.19,-16.03,39.57,84.63,0.85,1.64,6.71,1.77,8.32,3.78,6.3,6.26,1.33,1.36,1.16,6.6,0.0,0.0,1096.0,0.0,46.52123305673413,0.0,1.02,3000.0,46.754993007995985,5.378464627630965,-10.830815468482728,6.653674832962138,39023.0,-26.18454571185961,-20.15554321085628,-12.741312741312742,0.053784646276309654,0,0,-12.741312741312742,186.57159833630422,0.0,0,0,1,0,0,0.058998210387618245,26079.0,-50933252980.23942,-0.947472877343674,8699487251.755863,-0.6120094562647754,0,-1000.0,-1.0699588477366257e-05,36580.0,0.0003398267467652
690,(주)두산테스나,131970,2016.0,0,-2.43,26621.43,360.76,-0.05,2.44,-1.48,0.92,1.27,1.08,21.6,100.05,104.66,-0.92,1.19,1.37,31.74,1.1,1.62,4.17,3.45,1650.52,29.44,0.0,41.72,74.75,25.25,1707.5,152.21,99.37,0.0,0.0,10.1,17.79,23.79,0.38,0.52,8.84,1.36,0.0,1.35,0.0,10.9,0.52,0.62,0.78,72.53,0.0,0.0,42417.0,2038.0,80.85176085176086,1735.0,2.58,1347.0,74.74979868860002,1.721691782660378,-5.704471495721345,-12.975498140909526,55205.0,0.7250994643564528,-10.472473537933888,-5.454545454545454,0.01721691782660378,1,0,-5.454545454545454,-62.6955074875208,0.0,0,1,0,0,1,0.011311723211286531,58482.0,-267431825018.5089,21.31214078892505,-13102305129.398376,0.03299270072992701,2,371103.0,-0.0009891449541284,171580.0,0.005075604634032
691,(주)이퓨쳐,134060,2012.0,0,-29.21,3232.85,-120.48,58.33,0.56,-0.07,0.22,0.25,0.23,1.93,36.13,101.8,1.5,-1.63,-0.42,36.31,-1.59,-4.62,0.0,0.0,606.36,66.01,24.27,194.18,86.14,13.86,685.57,1073.55,228.33,112.61,26.47,59.86,0.0,0.0,0.39,0.45,3.44,2.84,9.31,0.69,2.57,2.02,1.39,2.65,0.5,49.23,0.0,0.0,8048.0,0.0,-61.11512959614226,0.0,1.47,0.0,86.13730965804311,0.0,0.10549079592805527,35.75348248205994,6451.0,-0.17707760884166818,-4.360201837236382,4.3478260869565215,0.0,1,0,4.3478260869565215,-30.47945205479452,0.0,1,0,0,0,1,0.0,16348.0,-184927524480.72687,8.79447693097584,-4286527213.9784956,0.609447592287135,2,5054.0,0.0001232097474939,-28696.0,-0.0007872869885374
692,(주)탑코미디어,134580,2017.0,0,-29.21,-5775.52,-86.17,16.41,-22.33,-22.84,-22.3,-30.23,-22.38,-186.13,83.59,123.05,0.18,-0.18,-22.48,5.22,-0.14,-0.69,0.0,0.0,414.87,86.98,46.42,549.03,73.76,26.24,488.96,336.66,80.32,57.37,22.47,61.15,0.0,0.0,1.0,1.36,8.36,3.79,7.45,1.73,3.5,2.87,7.35,10.72,0.89,40.76,0.0,0.0,11854.0,0.0,-84.77887221524426,0.0,9.81,17.0,73.75915051081972,0.04558496232536937,-34.4782753834531,-10.5160872381775,5194.0,-22.752674885562637,-38.879145718851085,6.0,0.0004558496232536937,1,0,6.0,-189.94307400379506,0.0,1,1,0,0,1,0.0,27507.0,-263905945198.20435,7.191380572470883,11551604857.73027,0.5319947159841479,3,-13249.0,-0.0001358996947496,100155.0,0.0011309057264957
693,(주)하림,136480,2015.0,0,0.82,121839.72,3796.81,16.64,-0.4,1.3,-0.57,-1.63,-0.59,-11.94,83.36,99.37,-1.47,0.48,0.11,9.99,0.47,1.04,1.96,2.14,612.12,54.47,39.99,119.62,32.77,67.23,712.03,90.38,12.19,33.01,15.95,-5.8,53.25,162.5,1.42,4.04,29.48,2.18,34.76,4.46,6.68,16.06,3.01,3.4,1.28,6.56,0.0,0.0,20090.0,1439.0,-12.777035039368787,1197.0,1.34,26719.0,32.77123308812182,4.581682871203937,8.207854379470621,-0.31811552796090503,265532.0,-5.639546940266819,5.394601687221254,-0.8415841584158417,0.04581682871203937,0,0,-0.8415841584158417,11.637113861938218,1.0,0,0,0,0,1,0.034624381709406765,191112.0,-115332243671.73573,-0.947472877343674,-593782259.5245144,-0.331617610892651,1,-3215980.0,-0.009157606640456,359793.0,0.0011380384140848
694,(주)오이솔루션,138080,2018.0,0,0.49,25323.43,317.5,33.62,3.17,0.4,2.65,3.83,2.98,66.28,66.38,99.71,0.01,0.39,2.97,22.19,0.39,1.05,2.44,2.41,1658.82,57.51,34.61,135.38,68.63,31.37,1758.43,224.79,43.65,96.09,8.82,31.93,19.77,28.8,0.84,1.21,21.06,2.71,60.62,2.15,4.23,4.85,2.01,2.71,0.99,48.8,1.41,35.16,34868.0,241.0,-36.61505589912578,162.0,6.62,200.0,68.62897369695014,0.20171050508310473,3.223119846756059,2.9698955975267767,42125.0,1.6446090879216086,6.410423792986395,-9.939759036144578,0.002017105050831047,0,0,-9.939759036144578,155.61189214104633,0.0,1,0,0,0,0,0.001229429765148671,68047.0,-522950861657.6819,2.3404237334034605,-1062403546.6398461,0.1970175366432705,2,687857.0,0.0127936998301224,607789.0,0.0147218933402593
695,(주)나이벡,138610,2012.0,1,-2.68,932.19,250.23,26.29,-36.3,-4.46,-8.31,-14.69,-9.03,-83.64,73.71,120.77,-6.46,6.46,-6.83,22.69,4.79,3.4,6.37,6.72,426.47,23.01,16.11,29.88,53.81,46.19,526.47,145.85,88.72,93.39,16.94,7.23,28.62,53.19,0.23,0.4,2.3,0.53,34.62,0.92,6.19,6.94,0.32,0.48,0.53,-37.58,0.0,0.0,-3328.0,0.0,4.172782553994548,0.0,0.37,4590.0,53.809234507897926,27.885783718104495,-5.407735187632895,4.2986137606511505,9936.0,-14.026402640264028,23.204068658614112,6.896551724137931,0.27885783718104495,0,0,6.896551724137931,26.373056994818654,1.0,0,0,1,0,1,0.12667817722447924,8857.0,-183238416617.6559,5.164150771386816,3945686513.669905,-0.08017390678902835,0,0.0,0.0,-22429.0,-0.0007087125773495
696,(주)엘아이에스,138690,2013.0,1,-4.49,8445.72,385.23,15.48,-8.28,-6.09,-7.56,-16.0,-8.02,-95.41,84.52,107.4,-0.65,0.91,-6.73,20.13,0.8,1.58,3.65,3.93,491.38,49.51,21.77,98.04,44.32,55.68,561.05,103.39,14.52,145.43,65.64,1.62,40.53,91.46,0.91,1.93,11.52,1.73,16.39,2.24,8.7,5.96,1.88,3.1,1.06,-8.08,0.0,0.0,-1678.0,0.0,-26.12300882197076,0.0,0.16,2883.0,44.51815866629572,6.16988036895157,3.202509000154604,5.8039096832853465,23699.0,-8.67102779119287,91.0905699251051,11.320754716981133,0.0616988036895157,1,0,11.320754716981133,-30.631939400228287,1.0,1,0,1,0,1,0.0288652296184847,20802.0,-75956530313.0573,8.405309314463894,-2995377400.808778,-0.0495785326373437,1,18735.0,9.496844110695876e-05,15354.0,0.0002223217105894
697,(주)시티랩스,139050,2016.0,1,-3.19,5499.05,-23.32,9.45,-7.08,-1.41,-6.04,-10.17,-8.51,-31.56,90.55,102.5,0.06,-0.06,-6.09,18.61,-0.06,-0.13,4.08,3.39,210.98,55.56,11.43,125.05,61.63,38.37,310.98,170.92,21.77,201.27,97.96,23.06,15.95,25.87,0.85,1.44,4.46,2.1,12.04,1.6,26.12,11.07,1.97,24.7,0.91,30.59,0.0,0.0,8278.0,0.0,-52.36436037829766,0.0,1.78,1419.0,61.62860111875125,3.1373676181211168,5.46578057595896,159.14396887159532,20097.0,13.64618583601745,-15.687508428102664,-22.89156626506024,0.03137367618121117,0,1,-22.89156626506024,206.92307692307693,0.0,1,1,0,0,1,0.021291704573147364,27874.0,-90676616419.31258,-3.4175514570187913,1553870300.6865191,0.1585336199274638,0,-64648.0,-0.0007955677879969,-133392.0,-0.0034889427935941
698,(주)메지온,140410,2014.0,1,-29.21,-1944.26,-1451.12,0.0,-57.64,-4.78,-3.64,-4.0,-3.76,-63.41,0.0,210.37,11.11,-34.53,-5.82,27.52,-16.2,-23.87,0.0,0.0,1745.63,94.39,3.09,549.03,84.94,15.06,1629.73,686.8,366.53,51.52,0.24,80.65,0.0,0.0,0.06,0.07,1.1,0.69,112.05,0.07,3.27,7.62,0.94,19.5,0.06,26.92,0.0,0.0,17826.0,0.0,-84.77887221524426,0.0,24.47,0.0,84.94510433386839,0.0,22.94758446479318,40.625,5194.0,6.3914309149685575,10.336210813266696,18.75,0.0,1,0,18.75,-118.2111910706418,0.0,1,0,0,0,1,0.0,66151.0,-550102815225.345,-2.1391254801754145,5260764044.591831,0.21621074940088245,0,243200.0,0.0019678862033767,13893.0,0.0001708339604043
699,(주)디에스앤엘,141020,2014.0,1,-16.91,-2527.93,345.38,11.52,-67.75,-21.78,-25.72,-42.79,-28.59,-127.68,88.48,157.96,-2.23,2.85,-24.63,21.47,1.6,2.56,4.26,4.2,125.85,59.38,19.83,146.19,63.09,36.91,225.85,183.95,33.07,118.57,37.93,27.1,27.54,43.64,0.38,0.66,1.96,0.9,7.59,0.9,3.07,1.85,0.84,1.48,0.42,5.79,0.0,0.0,270.0,0.0,-28.841490572573857,0.0,3.84,908.0,63.09604519774011,2.5649717514124295,24.289024647145567,-2.525679758308157,14379.0,52.85020187504277,-26.485568760611205,-17.80821917808219,0.025649717514124294,0,0,-17.80821917808219,363.56275303643724,1.0,1,1,0,0,1,0.005419066819015627,22335.0,-133283827103.38235,0.3507149997138965,13070423727.461458,0.060964043873578753,0,0.0,5.582358168757041e-06,-24232.0,0.0001871407615445
700,(주)맥스로텍,141070,2016.0,1,-2.14,6941.38,1618.83,2.12,-21.86,-4.21,-10.57,-28.67,-11.29,-90.83,97.88,108.75,-3.92,4.04,-8.62,14.33,3.42,3.09,5.15,4.33,171.17,26.76,9.88,36.54,43.28,56.72,271.17,56.17,9.25,650.78,472.57,-20.88,40.12,92.69,0.48,1.31,4.16,0.77,3.73,1.84,25.2,2.34,0.67,0.73,0.6,-17.26,0.0,0.0,-5870.0,0.0,81.19642133482964,20.0,1.6,6084.0,43.27978327978328,7.665847665847666,-8.23476360609109,0.6929128069401559,58126.0,28.191826833364438,13.197052263037524,0.7751937984496124,0.07665847665847667,1,0,0.7751937984496124,-43.945100008368904,0.0,0,1,1,0,1,0.07197065051330193,34349.0,-54326865401.386246,0.06138113708600749,-2727234927.2631693,-0.6040042223291505,1,-1108610.0,-0.0067872505165382,-321466.0,-0.0041874774956579
701,(주)레고켐바이오사이언스,141080,2014.0,1,-29.21,-3820.91,-171.25,0.0,-249.62,-28.39,-30.52,-45.56,-31.21,-234.9,0.0,277.37,11.11,-19.68,-31.13,41.11,-1.79,-1.82,2.3,4.12,423.58,90.7,0.0,549.03,59.38,40.62,523.58,1369.31,175.05,0.0,0.0,87.96,26.87,45.25,0.03,0.05,0.43,0.09,0.0,0.03,0.0,2.79,0.33,0.74,0.03,-141.86,0.0,0.0,-28434.0,0.0,-84.77887221524426,0.0,1.36,9685.0,59.38083246926381,28.692045622870687,45.7847456163082,-3.4166666666666665,5194.0,10.838310108383101,2.1932612841703754,4.545454545454546,0.2869204562287069,1,0,4.545454545454546,-32.01369436663554,0.0,1,0,1,0,1,0.0,20043.0,-54829770435.82285,-2.1391254801754145,21249059398.007404,0.12763577385676897,0,-114294.0,-0.0021536824703636,37319.0,0.0009397918322232
702,(주)녹십자엠에스,142280,2017.0,1,0.26,12373.77,501.54,15.66,-2.38,0.23,-3.75,-8.08,-3.88,-43.21,84.34,99.86,-0.68,0.51,-2.94,11.15,0.5,1.49,5.02,4.99,418.7,67.53,32.4,207.97,44.53,55.47,507.44,150.72,12.12,178.1,92.92,22.72,16.57,37.22,1.57,3.41,20.58,2.92,7.99,3.54,7.18,4.14,4.66,8.4,1.44,1.21,0.0,0.0,9968.0,0.0,-63.11255444928439,4590.0,0.76,5248.0,43.59876451447731,8.66821928216309,-4.8140869428504045,-7.643050652655775,18969.0,-12.904609496156002,14.189385234961643,7.647058823529412,0.08668219282163091,1,0,7.647058823529412,-82.6056826056826,1.0,1,0,1,0,1,0.03194671477891652,26396.0,-73705833469.80782,7.191380572470883,-3037807838.3108773,0.06555973377116325,2,-4356.0,-6.721391163908274e-05,48383.0,0.0001490375224532
703,(주)비엘,142760,2015.0,1,-21.28,-15355.46,178.04,29.72,-249.62,-104.48,-390.76,0.0,-71.7,-625.47,70.28,277.37,-23.36,12.04,-387.03,11.56,0.87,8.93,17.93,67.22,-0.12,82.84,12.42,482.59,58.2,41.8,99.88,228.84,71.13,71.06,0.71,46.64,7.39,12.7,0.31,0.0,0.53,0.74,112.05,0.43,3.01,4.24,1.81,6.3,0.26,-443.93,0.0,0.0,-36779.0,0.0,-47.332686711930165,0.0,0.0,534.0,58.20754716981133,3.5692801283336677,8.633459192564624,27.100271002710024,7059.0,3.9303761931499155,2.1932612841703754,3.8461538461538463,0.03569280128333668,1,0,3.8461538461538463,-140.69870939029818,0.0,1,0,0,0,1,0.0,10974.0,-197697954143.57712,-3.4175514570187913,26171066267.63446,0.05044725791500661,0,0.0,0.0,0.0,0.0
704,(주)아이디스,143160,2017.0,0,-29.21,37015.15,-1451.12,31.79,5.8,-1.91,5.46,6.7,4.68,66.28,68.21,105.18,0.81,-1.67,4.55,23.06,-1.55,-10.59,0.0,0.0,2752.45,79.08,13.58,377.99,93.07,6.93,2835.61,1187.98,394.59,92.45,40.16,72.42,0.0,0.0,0.55,0.6,17.76,6.33,11.46,0.81,4.57,4.84,2.61,5.27,0.63,20.71,1.4,18.97,73589.0,0.0,-78.9002557544757,0.0,12.31,185.0,93.06557718457901,0.11331757096130052,-11.80201400293889,-44.68790357296599,34155.0,-8.660418532790679,-9.090127443300151,-2.406417112299465,0.0011331757096130052,1,0,-2.406417112299465,-170.45061310464155,0.0,1,0,0,1,1,0.0,151937.0,-550102815225.345,7.191380572470883,-1354297542.4753368,0.8598308278919004,3,-544265.0,-0.0050596724275366,16514.0,0.0003101328633741
705,(주)영우디에스피,143540,2018.0,0,-10.34,726.97,985.05,-3.45,-12.47,-10.23,-13.4,-84.05,-13.82,-298.79,103.45,109.8,-1.17,0.67,-12.68,9.43,0.58,0.86,5.24,5.01,35.22,75.35,12.34,305.72,7.14,92.86,135.22,86.88,33.36,313.72,285.97,-11.38,24.13,338.02,1.07,6.82,24.0,1.28,3.19,1.42,28.69,2.48,5.2,8.81,0.69,-98.55,0.0,0.0,-9131.0,0.0,-81.54390132355852,87.0,4.24,6724.0,7.137778263961057,6.129555689255958,-32.49478471166686,7.460634841289678,27038.0,-71.80994602929837,-43.313145872807375,-19.003115264797508,0.061295556892559576,1,0,-19.003115264797508,-92.3753169907016,0.0,1,0,1,0,1,0.05905428297913006,7829.0,-364336505658.5838,2.3404237334034605,-301892470.2011583,-1.6176260863490977,2,-2479511.0,-0.0246560577524629,-200681.0,-0.003929963968511
706,코오롱머티리얼(주),144620,2015.0,1,-6.04,20882.42,1276.56,5.74,-2.55,-2.58,-3.17,-5.04,-3.53,-21.09,94.26,102.07,-0.34,0.34,-2.75,6.04,0.33,1.15,2.25,2.94,308.06,42.46,54.97,73.78,60.5,39.5,408.06,111.39,0.71,78.08,62.89,4.34,18.73,30.96,1.25,1.98,8.29,3.37,7.81,6.1,5.71,6.43,2.16,2.94,1.6,27.81,0.0,0.0,51342.0,0.0,9.797191103064137,0.0,1.1,221.0,60.5022026141422,0.07281641367630633,3.0014355577124743,-12.756558229407123,174650.0,-4.9692591135860225,-22.27672512815595,0.0,0.0007281641367630633,0,0,0.0,98.32897120998591,0.0,0,0,0,0,0,0.0,183627.0,-161943266.86964703,-0.947472877343674,4678283244.532874,0.11021485573971762,0,-178539.0,-0.0024270413174748,-1776.0,-0.0001334408783165
707,(주)다이나믹디자인,145210,2018.0,1,-4.73,15854.28,5561.38,5.25,-36.39,-12.95,-21.21,-93.07,-24.7,-306.24,94.75,122.35,-4.73,4.6,-18.53,25.72,3.34,3.5,6.07,5.3,101.32,40.66,17.02,68.51,16.34,83.66,184.87,53.91,4.49,202.9,104.6,-34.77,54.73,335.02,0.58,2.51,8.41,0.76,7.51,1.94,8.28,3.55,0.93,1.16,0.54,-443.93,0.0,0.0,-53298.0,1474.0,-15.328672952376213,675.0,2.15,9702.0,16.336363213687928,5.638599590849917,-29.029676833921098,-28.85748518719123,102106.0,-58.823098558537446,-26.936195947989116,1.9011406844106464,0.056385995908499166,0,0,1.9011406844106464,423.750855578371,0.0,1,0,1,0,0,0.041743725809856184,28110.0,-11585100526.237675,2.3404237334034605,-6830069045.311113,-0.8417036151559182,3,0.0,0.0,0.0,0.0
708,(주)모다,149940,2015.0,0,-5.83,2312.2,497.87,30.7,-14.16,-12.11,-11.25,-19.45,-12.26,-64.1,69.3,115.71,-1.67,2.24,-9.47,13.95,1.88,4.22,5.47,7.13,219.04,67.49,35.07,207.57,52.3,47.7,308.91,225.29,21.65,63.99,17.73,37.53,37.78,72.24,0.79,1.37,4.53,1.88,16.04,1.78,3.66,7.62,2.36,8.33,0.92,13.55,0.0,0.0,2055.0,0.0,-61.0166687347479,0.0,2.33,4879.0,52.30079337702656,16.82994135908934,7.549619736598034,-7.955363570914327,9425.0,-11.74107922463473,15.28801245459263,3.9603960396039604,0.1682994135908934,1,0,3.9603960396039604,-100.09421841541757,1.0,1,0,1,0,1,0.0,15161.0,-84399559218.69669,-0.947472877343674,18532735425.99532,0.12224938875305623,3,73000.0,0.0006104830466308,142994.0,0.0040123150731726
709,(주)인트로메딕,150840,2016.0,1,-4.46,-2930.47,654.29,58.33,-83.49,-12.67,-26.15,-40.4,-26.27,-185.82,37.06,142.13,-4.86,7.76,-23.72,18.68,4.08,6.37,9.0,9.31,275.44,78.93,10.0,374.61,56.73,43.27,375.44,199.6,29.43,354.73,9.38,39.39,36.54,64.4,0.31,0.51,2.35,0.82,65.48,0.43,3.83,1.39,1.71,18.25,0.31,-50.84,0.0,0.0,-7994.0,0.0,-82.61151054622277,0.0,0.88,49.0,56.73767649244489,0.20229543390306334,-18.1799756789623,159.14396887159532,5194.0,-29.64574587898024,1.2590799031476998,-12.698412698412698,0.0020229543390306334,1,0,-12.698412698412698,-93.77538586515028,0.0,1,0,0,0,1,0.0,13742.0,-146447726832.52374,0.06138113708600749,9659028981.523413,0.16297530745741684,0,0.0,1.5582544734324148e-07,89291.0,0.0009153065511408
