,거래소코드,회계년도,시가총액
9761,009140,2015,30866161050
9762,077280,2015,30858681250
9763,043360,2015,30825000000
9764,103230,2015,30816000000
9765,171010,2015,30734008200
9766,023790,2015,30702455300
9767,091340,2015,30501024250
9768,141070,2015,30285684000
9769,069540,2015,30222595920
9770,081150,2015,30201695315
9771,222670,2015,30196500000
9772,224060,2015,30083485900
9773,113810,2015,30052635480
9774,025890,2015,29969536350
9775,073010,2015,29937597290
9776,091970,2015,29887200000
9777,153460,2015,29854678140
9778,072770,2015,29825907210
9779,208640,2015,29760000000
9780,064290,2015,29682613935
9781,002025,2015,29654544500
9782,002290,2015,29636000000
9783,043260,2015,29476635858
9784,234100,2015,29400000000
9785,134060,2015,29330887500
9786,121890,2015,29260000000
9787,087730,2015,29029000000
9788,094940,2015,29009996500
9789,057880,2015,28858371300
9790,086220,2015,28724829750
9791,084180,2015,28700000000
9792,127160,2015,28621775000
9793,023770,2015,28614528400
9794,004365,2015,28591687500
9795,009620,2015,28560000000
9796,079170,2015,28496000000
9797,228180,2015,28489602000
9798,115440,2015,28422895150
9799,089890,2015,28175112000
9800,044480,2015,28165000000
9801,200350,2015,28125089000
9802,058420,2015,28107543750
9803,091440,2015,28106441600
9804,202960,2015,28036119800
9805,001420,2015,27968000000
9806,224090,2015,27964300000
9807,060380,2015,27900000000
9808,063440,2015,27846982500
9809,002870,2015,27617373000
9810,101160,2015,27540000000
9811,050760,2015,27523932430
9812,109820,2015,27363174330
9813,010240,2015,27109931200
9814,016920,2015,27091637600
9815,073640,2015,26765500000
9816,203450,2015,26758827900
9817,030270,2015,26170330000
9818,024850,2015,26062733273
9819,033790,2015,26017992000
9820,025870,2015,25920000000
9821,081970,2015,25920000000
9822,065500,2015,25908043590
9823,230400,2015,25766450000
9824,011230,2015,25692876000
9825,026910,2015,25589592975
9826,139200,2015,25545921905
9827,001770,2015,25512438000
9828,003580,2015,25459855200
9829,067770,2015,25357710860
9830,066110,2015,25223339918
9831,054630,2015,25084979040
9832,060480,2015,24952500000
9833,021880,2015,24682399388
9834,039670,2015,24666117360
9835,186230,2015,24662730000
9836,058220,2015,24225346050
9837,065440,2015,24177532050
9838,045300,2015,24175421610
9839,089790,2015,24173291640
9840,035200,2015,23746800000
9841,064850,2015,23541700000
9842,054340,2015,23268000000
9843,073570,2015,23237360700
9844,010640,2015,23000000000
9845,010580,2015,22585834200
9846,005257,2015,22503334000
9847,092300,2015,22500000000
9848,158300,2015,22470000000
9849,069140,2015,22314507945
9850,225220,2015,22252500000
9851,007630,2015,22042060260
9852,224760,2015,22022923000
9853,051160,2015,21759678550
9854,007530,2015,21301696680
9855,232140,2015,21240000000
9856,028040,2015,21212542890
9857,131400,2015,21150000000
9858,096870,2015,20970176000
9859,080440,2015,20858429790
9860,000075,2015,20827973000
9861,000087,2015,20681525400
9862,094360,2015,20667186000
9863,222390,2015,20620000000
9864,001685,2015,20416322700
9865,197210,2015,20332567200
9866,033600,2015,20297500000
9867,226850,2015,20254940000
9868,045340,2015,20025813600
9869,001140,2015,19981062800
9870,018290,2015,19954201150
9871,053060,2015,19866539000
9872,013720,2015,19801032680
9873,088290,2015,19732653675
9874,140910,2015,19595169000
9875,002420,2015,19503277200
9876,005745,2015,19295180000
9877,008830,2015,19188355200
9878,156170,2015,18554286600
9879,009835,2015,18485473650
9880,004255,2015,18374400000
9881,138290,2015,18110400000
9882,225570,2015,18054750000
9883,116100,2015,18033559540
9884,063840,2015,18032000000
9885,215570,2015,18000000000
9886,224810,2015,17760000000
9887,123010,2015,17688839040
9888,222520,2015,17608000000
9889,076340,2015,17001395400
9890,207230,2015,16863632500
9891,042940,2015,16775938400
9892,063760,2015,16205250000
9893,230240,2015,16200000000
9894,003535,2015,16176000000
9895,019570,2015,16137369770
9896,062580,2015,15980000000
9897,220110,2015,15428700000
9898,197140,2015,15137188800
9899,005725,2015,15122520000
9900,217620,2015,15011750000
9901,227950,2015,14986750000
9902,007575,2015,14665386000
9903,233190,2015,14640000000
9904,020400,2015,14640000000
9905,007815,2015,14630745150
9906,004135,2015,14364000000
9907,219860,2015,14246000000
9908,218410,2015,14172250000
9909,198440,2015,14140000000
9910,222080,2015,14105000000
9911,215790,2015,14070000000
9912,003495,2015,14051544100
9913,217600,2015,14000000000
9914,230490,2015,13939000000
9915,140290,2015,13879956500
9916,086460,2015,13861260000
9917,211050,2015,13859684280
9918,221200,2015,13668750000
9919,198940,2015,13601691500
9920,004105,2015,13579500000
9921,220630,2015,13567500000
9922,221950,2015,13561850000
9923,218710,2015,13400000000
9924,085980,2015,13334760000
9925,165270,2015,13205143850
9926,219960,2015,13065000000
9927,226340,2015,12870000000
9928,219550,2015,12700000000
9929,083580,2015,12687457825
9930,003945,2015,12550319700
9931,083600,2015,12517944000
9932,083590,2015,12348430175
9933,215750,2015,12322000000
9934,135160,2015,12125000000
9935,000885,2015,12078208800
9936,083570,2015,12061560625
9937,007280,2015,11950000000
9938,126340,2015,11710504855
9939,204440,2015,11672500000
9940,204620,2015,11430000000
9941,204650,2015,11275000000
9942,207930,2015,11165000000
9943,204760,2015,11132875000
9944,205470,2015,11110000000
9945,203650,2015,11082500000
9946,214150,2015,11055000000
9947,215090,2015,11000000000
9948,215380,2015,11000000000
9949,215580,2015,10955250000
9950,084440,2015,10939440550
9951,179720,2015,10912500000
9952,214270,2015,10860500000
9953,208370,2015,10800000000
9954,223040,2015,10778550000
9955,090970,2015,10736292000
9956,226360,2015,10630000000
9957,149010,2015,10592400000
9958,208350,2015,10544400000
9959,217320,2015,10500000000
9960,090980,2015,10495273200
9961,090990,2015,10495273200
9962,225590,2015,10363150000
9963,217270,2015,10299240000
9964,091270,2015,10273555600
9965,006345,2015,10248892000
9966,091000,2015,10188522000
9967,014825,2015,10030532400
9968,189350,2015,10000000000
9969,219580,2015,9800000000
9970,083620,2015,9732915000
9971,068875,2015,9732099200
9972,217810,2015,9684150000
9973,083610,2015,9623929330
9974,001525,2015,9605717050
9975,217500,2015,9500000000
9976,140660,2015,9177959880
9977,084695,2015,9134820000
9978,232530,2015,9072453520
9979,225430,2015,9000000000
9980,204840,2015,9000000000
9981,232680,2015,8968456200
9982,226440,2015,8922250000
9983,214680,2015,8821670000
9984,000225,2015,8682341900
9985,145995,2015,8612764000
9986,114920,2015,8465580000
9987,009415,2015,8465258800
9988,225440,2015,8179500000
9989,002005,2015,8094852600
9990,001515,2015,7883715710
9991,206660,2015,7839000000
9992,019175,2015,7755000000
9993,001689,2015,7578222500
9994,192240,2015,7576310500
9995,004545,2015,7542896000
9996,001795,2015,7455174000
9997,002995,2015,7438169700
9998,222420,2015,7392000000
9999,194860,2015,7343100000
10000,092590,2015,7291098000
10001,103660,2015,7248079800
10002,215480,2015,7246750000
10003,185190,2015,7216226500
10004,218150,2015,7148250000
10005,107640,2015,6937500000
10006,18064K,2015,6441192000
10007,083380,2015,6342640000
10008,083390,2015,6326783400
10009,083360,2015,6239572100
10010,021045,2015,6172788030
10011,220260,2015,6160800000
10012,083370,2015,5938296700
10013,083350,2015,5922440100
10014,210610,2015,5868000000
10015,001745,2015,5830142400
10016,222810,2015,5781500000
10017,189330,2015,5702400000
10018,103650,2015,5685000000
10019,215100,2015,5684000000
10020,208140,2015,5420000000
10021,016385,2015,5194829700
10022,144740,2015,5186598690
10023,207720,2015,5147775000
10024,001527,2015,5137673850
10025,135270,2015,5091750000
10026,000145,2015,5084748000
10027,121060,2015,4988712780
10028,099350,2015,4926000000
10029,060910,2015,4904031480
10030,185280,2015,4880500000
10031,208870,2015,4814400000
10032,012205,2015,4725000000
10033,004985,2015,4722840900
10034,00781K,2015,4584639150
10035,001755,2015,4562250000
10036,004835,2015,4447440000
10037,003075,2015,4410522300
10038,090355,2015,4408959520
10039,003415,2015,4368628550
10040,010145,2015,4364110000
10041,014915,2015,4326000000
10042,151750,2015,4114400000
10043,000725,2015,4028382000
10044,000995,2015,3931060000
10045,001065,2015,3876811200
10046,189540,2015,3739983000
10047,000325,2015,3630900000
10048,000545,2015,3624960000
10049,014285,2015,3621832500
10050,004565,2015,3586667800
10051,136660,2015,3585840000
10052,001067,2015,3543014100
10053,011155,2015,3520000000
10054,005965,2015,3243378900
10055,110660,2015,3240000000
10056,008355,2015,3078900000
10057,003419,2015,3025235250
10058,002785,2015,3021693450
10059,000227,2015,2978052000
10060,032685,2015,2857140000
10061,208890,2015,2787148000
10062,000547,2015,2780160000
10063,004989,2015,2714055080
10064,001799,2015,2586637200
10065,009275,2015,2563405000
10066,007197,2015,2497598100
10067,013367,2015,2466322800
10068,004415,2015,2433603000
10069,001529,2015,2355202500
10070,092630,2015,2350202850
10071,000327,2015,2285738000
10072,004987,2015,2160584470
10073,002787,2015,2155046480
10074,183410,2015,1850259600
10075,005930,2016,253504165274000
10076,000660,2016,32541705715500
10077,005380,2016,32160365934000
10078,005935,2016,29395740891000
10079,015760,2016,28278517591850
10080,012330,2016,25698779832000
10081,035420,2016,25546076225000
10082,028260,2016,23806100396500
10083,032830,2016,22500000000000
10084,005490,2016,22450610012500
10085,055550,2016,21457531311750
10086,090430,2016,18794404535000
10087,017670,2016,18087039264000
10088,105560,2016,17895173783600
10089,051910,2016,17296757100000
10090,034730,2016,16147688161500
10091,000270,2016,15910511369750
10092,033780,2016,13866542197000
10093,096770,2016,13546205126000
10094,051900,2016,13384794829000
10095,000810,2016,12720143734500
10096,011170,2016,12647629611000
10097,068270,2016,12522660319800
10098,034220,2016,11253303765000
10099,009540,2016,11058000000000
10100,002790,2016,10966937940000
10101,018260,2016,10794203100000
10102,003550,2016,10353427860000
10103,207940,2016,9990915000000
10104,010950,2016,9535762482400
10105,086790,2016,9250095687500
10106,010130,2016,8963250000000
10107,000030,2016,8619000000000
10108,066570,2016,8444227202400
10109,030200,2016,7676687155200
10110,035250,2016,7648372875000
10111,004020,2016,7606409745000
10112,006400,2016,7495333770000
10113,161390,2016,7184754002000
10114,024110,2016,7111730950500
10115,023530,2016,6975232578000
10116,021240,2016,6744399297900
10117,047810,2016,6530832169000
10118,086280,2016,5793750000000
10119,088350,2016,5671500900000
10120,018880,2016,5498140000000
10121,001040,2016,5456098626000
10122,036570,2016,5427432945000
10123,035720,2016,5206410055000
10124,004800,2016,5109589702500
10125,139480,2016,5101274877000
10126,078930,2016,5026721949800
10127,032640,2016,4999200083450
10128,000720,2016,4766026742000
10129,097950,2016,4705378535000
10130,009240,2016,4683251672000
10131,029780,2016,4599597972700
10132,036460,2016,4472564850000
10133,005830,2016,4425000000000
10134,000120,2016,4083409576000
10135,009830,2016,4070791167300
10136,027410,2016,4052995725000
10137,001800,2016,3935524925000
10138,002380,2016,3795066423500
10139,009150,2016,3794439756800
10140,005387,2016,3738818181000
10141,007070,2016,3665200000000
10142,010140,2016,3607500000000
10143,241560,2016,3593932601100
10144,008930,2016,3561537879900
10145,012630,2016,3388518891000
10146,012750,2016,3332527910600
10147,128940,2016,3187926410500
10148,047050,2016,3074659857000
10149,000210,2016,3031080000000
10150,034020,2016,2887504563200
10151,138930,2016,2829117935280
10152,001450,2016,2816100000000
10153,026960,2016,2746735000000
10154,130960,2016,2746105110100
10155,005940,2016,2715595759550
10156,088980,2016,2701393629150
10157,000880,2016,2627303661750
10158,069960,2016,2550866069000
10159,004990,2016,2537199000000
10160,011780,2016,2498350662000
10161,051600,2016,2439000000000
10162,016360,2016,2422994730500
10163,005385,2016,2403025277400
10164,006800,2016,2365314450840
10165,037620,2016,2342860355500
10166,071050,2016,2334919064800
10167,012450,2016,2308498500000
10168,007310,2016,2277280000000
10169,000150,2016,2233443240000
10170,000100,2016,2224932927000
10171,204320,2016,2202288928000
10172,090435,2016,2169634065000
10173,028670,2016,2129555443490
10174,047040,2016,2111363001040
10175,011070,2016,2092172258800
10176,004370,2016,2022478465000
10177,028050,2016,2018800000000
10178,086900,2016,2017120381000
10179,003490,2016,1992166998400
10180,011210,2016,1985241059000
10181,000670,2016,1959930560000
10182,000240,2016,1930168589750
10183,016170,2016,1919640409500
10184,041960,2016,1914161795000
10185,006260,2016,1909460000000
10186,036490,2016,1892252536200
10187,008770,2016,1889797026150
10188,006360,2016,1881500000000
10189,010060,2016,1876945497700
10190,120110,2016,1861203748000
10191,006280,2016,1834786466000
10192,042670,2016,1829755869480
10193,030000,2016,1811899293750
10194,005300,2016,1806316380000
10195,006650,2016,1790750000000
10196,079550,2016,1771000000000
10197,004170,2016,1732751856000
10198,008560,2016,1718369327640
10199,001740,2016,1717458517240
10200,000060,2016,1688171400000
10201,139130,2016,1651649314580
10202,084990,2016,1651472910000
10203,006120,2016,1628318085000
10204,039490,2016,1591181280000
10205,001440,2016,1588757431695
10206,138040,2016,1586032579800
10207,002550,2016,1569000000000
10208,003520,2016,1566608400000
10209,064350,2016,1542750000000
10210,005440,2016,1504649022800
10211,079160,2016,1489756435200
10212,000080,2016,1479819192100
10213,005610,2016,1462617025500
10214,014820,2016,1437549373800
10215,017800,2016,1413906246200
10216,161890,2016,1388389935800
10217,003690,2016,1372207922400
10218,051915,2016,1369391319500
10219,010780,2016,1368454779450
10220,082640,2016,1366169353000
10221,111770,2016,1358146494200
10222,010620,2016,1344000000000
10223,073240,2016,1339781979840
10224,057050,2016,1338000000000
10225,003410,2016,1294687261200
10226,114090,2016,1264948451500
10227,192400,2016,1264633440000
10228,002350,2016,1253406401000
10229,011790,2016,1238640315000
10230,042660,2016,1224900848640
10231,006040,2016,1222523200000
10232,011200,2016,1202346964520
10233,002620,2016,1198395000000
10234,010120,2016,1192500000000
10235,051905,2016,1182129411000
10236,056190,2016,1158057510000
10237,018670,2016,1150150494500
10238,214320,2016,1142000000000
10239,103140,2016,1134983259000
10240,001120,2016,1133730000000
10241,028150,2016,1128750000000
10242,078340,2016,1121951824000
10243,005250,2016,1119271398000
10244,068870,2016,1118946825000
10245,034230,2016,1104953464800
10246,039030,2016,1102800214800
10247,003620,2016,1082666557440
10248,240810,2016,1081364023200
10249,145990,2016,1080429315000
10250,192820,2016,1075441325500
10251,145020,2016,1054511023800
10252,003240,2016,1054389800000
10253,001230,2016,1054163613100
10254,105630,2016,1026000000000
10255,000070,2016,1023430384500
10256,035760,2016,1012507882200
10257,036830,2016,1000414924400
10258,071840,2016,996245446400
10259,001060,2016,987739025200
10260,003000,2016,987030554400
10261,181710,2016,984120757500
10262,185750,2016,983245725000
10263,000640,2016,946873984500
10264,014680,2016,940889743500
10265,096530,2016,916878999000
10266,001430,2016,916277140450
10267,001680,2016,908465580000
10268,180640,2016,908266530300
10269,046890,2016,906648970000
10270,052690,2016,903903000000
10271,175330,2016,898439864940
10272,102940,2016,893518486000
10273,008000,2016,892504131750
10274,170900,2016,890828074000
10275,002270,2016,888763964000
10276,069260,2016,887065359600
10277,214370,2016,879291000000
10278,022100,2016,878760733620
10279,048260,2016,867143021900
10280,020560,2016,866092940680
10281,020000,2016,858355500000
10282,108670,2016,858206019000
10283,108230,2016,833412356700
10284,237690,2016,829025340000
10285,053210,2016,827320011800
10286,215600,2016,824518509000
10287,025540,2016,819660500000
10288,009970,2016,811317724000
10289,023590,2016,807599106000
10290,081660,2016,804264987000
10291,115390,2016,797500000000
10292,069620,2016,795997702500
10293,007570,2016,793265233600
10294,004000,2016,790770000000
10295,071320,2016,788512466400
10296,039130,2016,767829828500
10297,095700,2016,767641391050
10298,054620,2016,764457335850
10299,049770,2016,764106552000
10300,068760,2016,756562888900
10301,226320,2016,751265900000
10302,085620,2016,747677000000
10303,006840,2016,741863416000
10304,005850,2016,729792689500
10305,037560,2016,725677125050
10306,002240,2016,722700000000
10307,034830,2016,720856751650
10308,064960,2016,714340193600
10309,001520,2016,712471928055
10310,003670,2016,708840000000
10311,002020,2016,706785441000
10312,123890,2016,705500000000
10313,000990,2016,705448528800
10314,019680,2016,688634170500
10315,009420,2016,686964389700
10316,192080,2016,684804556600
10317,093370,2016,678214187020
10318,034310,2016,666728480000
10319,058470,2016,660756739500
10320,089590,2016,659985875800
10321,000370,2016,656042355450
10322,060980,2016,654643074600
10323,033920,2016,651225000000
10324,085660,2016,642388517100
10325,012510,2016,636479415000
10326,222040,2016,634311000000
10327,006730,2016,631713676000
10328,093050,2016,630122000000
10329,005180,2016,628509175800
10330,003470,2016,625675258725
10331,098460,2016,617836585200
10332,039840,2016,600028988650
10333,100120,2016,598111527000
10334,007340,2016,590802798000
10335,000815,2016,580944000000
10336,053800,2016,578800819000
10337,006060,2016,578094000000
10338,021960,2016,575989030400
10339,002960,2016,575900000000
10340,065060,2016,574710170060
10341,003300,2016,573443788000
10342,031440,2016,571190800000
10343,064240,2016,567087716800
10344,024720,2016,564439143200
10345,041510,2016,563471671700
10346,091700,2016,560518843500
10347,072710,2016,558853695000
10348,025980,2016,557312594550
10349,003030,2016,555600000000
10350,192530,2016,554213415600
10351,029530,2016,553393592100
10352,009450,2016,548435905500
10353,200130,2016,548033000900
10354,020150,2016,546840000000
10355,005990,2016,545181111200
10356,096760,2016,544418867280
10357,051370,2016,543843669600
10358,029460,2016,537633482400
10359,043150,2016,536981354400
10360,017810,2016,535177847500
10361,053030,2016,530508693600
10362,003920,2016,528480000000
10363,003540,2016,528043360000
10364,069080,2016,527897715800
10365,004490,2016,523600000000
10366,003850,2016,522660000000
10367,101530,2016,522646954900
10368,030530,2016,520583991940
10369,095610,2016,520078388000
10370,138250,2016,517233600000
10371,237880,2016,516320379000
10372,058650,2016,516000000000
10373,003090,2016,512230843800
10374,086450,2016,510400800000
10375,036930,2016,499379344200
10376,065620,2016,483451740000
10377,005500,2016,483025000000
10378,023890,2016,482205000000
10379,034120,2016,479130277500
10380,005290,2016,479065856300
10381,115960,2016,477942900000
10382,210980,2016,475495500000
10383,031430,2016,472668000000
10384,028300,2016,471872088350
10385,001720,2016,469311850000
10386,122870,2016,468471814650
10387,051500,2016,462991854000
10388,006390,2016,462535814400
10389,015750,2016,461400000000
10390,048530,2016,460176937200
10391,049960,2016,457310000000
10392,108320,2016,452147540000
10393,009290,2016,446625650520
10394,126560,2016,446136562600
10395,082270,2016,445077108600
10396,036420,2016,440876615430
10397,066575,2016,440820694800
10398,083790,2016,439977187000
10399,025900,2016,439316733600
10400,206640,2016,437055123050
10401,036580,2016,433389727400
10402,078020,2016,431124673500
10403,017940,2016,430122000000
10404,008490,2016,429792547950
10405,032190,2016,428960000000
10406,078160,2016,426712260300
10407,067080,2016,425553142900
10408,030190,2016,420753702600
10409,104830,2016,420342340000
10410,005880,2016,420135868800
10411,000050,2016,419453631000
10412,025860,2016,417302281200
10413,044490,2016,416942410250
10414,016450,2016,416000000000
10415,009410,2016,414088000000
10416,005740,2016,414060244000
10417,070960,2016,412983997140
10418,241590,2016,412021028700
10419,004690,2016,411585037500
10420,178920,2016,411128508000
10421,005720,2016,411111773600
10422,017390,2016,411000000000
10423,004430,2016,410400000000
10424,215000,2016,409784599500
10425,119610,2016,409488000000
10426,025770,2016,409474438650
10427,079430,2016,409101105000
10428,078150,2016,408168147600
10429,084370,2016,406759745500
10430,092040,2016,406106885250
10431,182400,2016,405538895200
10432,161000,2016,403704000000
10433,099190,2016,403393225200
10434,214420,2016,401310000000
10435,033660,2016,401094853300
10436,001780,2016,398703945700
10437,008060,2016,398177808000
10438,037710,2016,397600000000
10439,014830,2016,397375982100
10440,213500,2016,396689227300
10441,016100,2016,394669374000
10442,042700,2016,392937393450
10443,015350,2016,392150000000
10444,013120,2016,386842506000
10445,900140,2016,383913454160
10446,016250,2016,383880000000
10447,214450,2016,382435166800
10448,030520,2016,382010592050
10449,213420,2016,381847086000
10450,014200,2016,381198099960
10451,085370,2016,380167130900
10452,005810,2016,380005599500
10453,016800,2016,379500000000
10454,200880,2016,378398118000
10455,023410,2016,378140000000
10456,064760,2016,377686250000
10457,00088K,2016,377529600000
10458,243070,2016,376130603200
10459,102460,2016,375390000000
10460,112040,2016,374640000000
10461,101060,2016,374222308250
10462,122900,2016,373810736000
10463,084690,2016,372989141400
10464,225530,2016,369978000000
10465,041830,2016,369462114000
10466,109610,2016,369360000000
10467,094800,2016,368552294070
10468,115450,2016,368201996100
10469,024660,2016,365544479000
10470,080160,2016,364770000000
10471,016380,2016,363751775100
10472,201490,2016,361513464000
10473,003530,2016,359542635435
10474,044820,2016,359186645400
10475,097230,2016,356866689420
10476,002795,2016,355051727000
10477,192440,2016,353711054700
10478,065160,2016,353369473440
10479,036540,2016,352595155220
10480,086980,2016,352438000000
10481,141080,2016,352415788150
10482,003800,2016,351774800000
10483,008730,2016,348440000000
10484,066970,2016,346607228500
10485,003220,2016,346557478400
10486,089600,2016,345810294500
10487,058820,2016,345689035920
10488,001630,2016,345179422900
10489,002320,2016,344870092800
10490,000480,2016,342800000000
10491,168330,2016,341811381600
10492,004710,2016,341597615100
10493,104700,2016,341230500000
10494,002990,2016,339680812240
10495,025620,2016,339272167500
10496,249420,2016,339059807000
10497,108790,2016,337004736000
10498,102710,2016,336540000000
10499,080420,2016,336425244840
10500,038500,2016,334954379760
10501,032350,2016,334107369280
10502,214390,2016,333500697000
10503,084110,2016,333343589600
10504,121440,2016,332413707680
10505,002390,2016,330594600000
10506,036800,2016,330500000000
10507,001725,2016,329763420250
10508,115160,2016,328787222500
10509,003120,2016,327180000000
10510,001510,2016,326519514420
10511,035810,2016,325452271840
10512,005090,2016,325246006000
10513,010050,2016,324829333110
10514,100130,2016,324000810000
10515,000400,2016,323614800000
10516,095720,2016,322323046150
10517,035600,2016,321618980100
10518,152330,2016,320000000000
10519,900290,2016,319694375000
10520,007160,2016,319500000000
10521,007210,2016,319489600000
10522,007690,2016,319002818400
10523,002780,2016,318854975010
10524,015860,2016,318784740180
10525,078520,2016,318339441900
10526,031390,2016,318129540800
10527,067290,2016,317825958120
10528,063080,2016,317639711200
10529,030610,2016,317160000000
10530,107590,2016,316736129500
10531,003060,2016,316625417505
10532,019170,2016,315260690500
10533,122990,2016,313345374300
10534,090470,2016,312393091200
10535,171120,2016,312335901500
10536,123100,2016,311985984000
10537,068240,2016,311281338550
10538,089140,2016,310971150000
10539,004150,2016,310611135700
10540,038540,2016,309294300360
10541,141000,2016,307107898500
10542,160550,2016,305578081900
10543,003230,2016,305463758250
10544,009680,2016,305250000000
10545,033240,2016,305195000000
10546,095570,2016,304344917500
10547,001130,2016,304200000000
10548,112610,2016,303364298250
10549,005690,2016,303005745900
10550,003570,2016,302002982700
10551,041140,2016,300673237000
10552,033270,2016,299835457000
10553,241710,2016,299040000000
10554,089470,2016,298584000000
10555,003200,2016,296400000000
10556,035080,2016,296180000000
10557,088390,2016,295637808000
10558,040910,2016,295289418800
10559,038290,2016,295147281800
10560,016580,2016,294811109500
10561,040350,2016,293506832585
10562,200670,2016,293443733000
10563,057500,2016,293326570800
10564,004360,2016,292526653500
10565,002810,2016,290635895950
10566,011760,2016,289714355400
10567,000140,2016,288924224250
10568,114570,2016,288765749600
10569,033290,2016,288499630700
10570,000155,2016,288043132200
10571,025000,2016,287496000000
10572,013030,2016,287239195200
10573,006910,2016,287050540940
10574,228850,2016,284535890100
10575,004700,2016,283585735700
10576,079980,2016,283245000000
10577,102260,2016,281758814000
10578,002250,2016,281032751400
10579,001500,2016,278702554500
10580,092230,2016,277981706800
10581,900300,2016,277794000000
10582,054670,2016,277767702000
10583,000430,2016,277760000000
10584,088130,2016,276527340800
10585,031980,2016,275493234200
10586,002000,2016,273662769000
10587,049180,2016,273238538230
10588,074430,2016,272702350620
10589,006380,2016,272000000000
10590,054950,2016,271912498600
10591,036630,2016,271494817904
10592,060720,2016,271000000000
10593,002630,2016,269776913700
10594,052260,2016,269250000000
10595,222800,2016,269033204350
10596,007700,2016,268730000000
10597,007810,2016,268095523850
10598,067160,2016,267987824050
10599,003560,2016,267732044440
10600,012320,2016,267284160000
10601,183490,2016,267263100700
10602,017960,2016,265962579850
10603,090460,2016,265793096000
10604,004130,2016,265425407700
10605,136480,2016,265144285270
10606,102280,2016,263413394520
10607,144510,2016,263323647300
10608,000250,2016,257406119100
10609,001880,2016,256538045400
10610,027050,2016,256000000000
10611,086390,2016,255722924600
10612,001250,2016,255441999580
10613,115180,2016,253676896200
10614,014620,2016,253396000000
10615,013990,2016,253234027200
10616,009580,2016,252591712200
10617,067390,2016,252406682500
10618,000390,2016,251601759340
10619,007860,2016,251234330800
10620,043370,2016,250950000000
10621,036530,2016,250907164250
10622,004440,2016,250819355900
10623,012690,2016,250147384200
10624,089030,2016,249557392200
10625,138490,2016,249280000000
10626,005950,2016,249031400000
10627,095660,2016,248735340800
10628,200230,2016,248363691750
10629,001460,2016,247972155000
10630,900260,2016,247832812500
10631,002900,2016,247823931000
10632,039570,2016,247311500000
10633,011040,2016,244923750000
10634,087010,2016,244804284450
10635,060300,2016,243781412160
10636,005680,2016,243000000000
10637,067000,2016,241559597500
10638,183190,2016,239605314300
10639,000680,2016,239167153560
10640,000540,2016,238018999725
10641,014470,2016,237886254700
10642,007390,2016,236517528905
10643,004250,2016,236476800000
10644,018120,2016,236253600000
10645,001200,2016,235869727830
10646,000860,2016,234975000000
10647,060250,2016,234806310400
10648,074600,2016,234620400000
10649,084010,2016,234390440340
10650,036030,2016,233576243880
10651,004060,2016,231776579200
10652,004970,2016,231200000000
10653,900270,2016,231200000000
10654,086520,2016,230727387600
10655,011370,2016,230544766525
10656,950140,2016,230457232600
10657,078070,2016,230020000000
10658,114120,2016,229931166400
10659,097955,2016,229645909000
10660,035150,2016,229416000000
10661,004840,2016,228598500000
10662,082740,2016,228307500000
10663,054050,2016,228085000000
10664,005160,2016,228000000000
10665,064260,2016,227362790160
10666,136490,2016,227106000000
10667,137940,2016,226812625800
10668,000020,2016,226803536400
10669,004380,2016,226800000000
10670,000970,2016,226180960000
10671,001940,2016,226150891200
10672,002030,2016,225675472000
10673,010690,2016,225585848600
10674,011160,2016,225506025360
10675,005389,2016,225277379100
10676,010955,2016,225227912000
10677,084680,2016,224917094045
10678,035890,2016,224711766000
10679,011280,2016,223746770400
10680,015360,2016,222600000000
10681,060150,2016,222384978690
10682,193250,2016,222197606450
10683,011930,2016,222162018000
10684,000180,2016,221810088000
10685,195870,2016,220150000000
10686,023160,2016,219685000000
10687,019210,2016,218280260700
10688,109740,2016,217425000000
10689,052330,2016,217265000400
10690,194370,2016,217091341500
10691,013520,2016,216602859550
10692,061460,2016,216601345800
10693,234080,2016,216537525950
10694,067830,2016,215875107700
10695,095340,2016,215736247800
10696,002450,2016,215111798685
10697,900250,2016,215063470790
10698,052710,2016,213867761700
10699,900120,2016,213080602010
10700,004540,2016,212972971640
10701,001790,2016,212160048000
10702,036190,2016,211500000000
10703,215360,2016,211409573450
10704,095270,2016,210300825000
10705,069110,2016,210124428000
10706,092200,2016,209622000000
10707,114810,2016,209386541700
10708,168490,2016,209252300000
10709,068790,2016,209021229620
10710,033560,2016,208320000000
10711,082920,2016,207337050400
10712,005960,2016,207221315450
10713,045100,2016,207000000000
10714,100220,2016,206648181900
10715,000320,2016,205898331600
10716,018310,2016,205800000000
10717,143240,2016,204763028800
10718,196170,2016,204676528750
10719,033160,2016,204119969040
10720,005110,2016,203994846880
10721,238090,2016,203431027500
10722,123690,2016,203260200000
10723,046210,2016,202436150400
10724,004890,2016,202262931000
10725,027390,2016,202204414700
10726,012610,2016,201577861350
10727,118000,2016,200877702300
10728,143210,2016,200449368000
10729,093920,2016,199950000000
10730,054780,2016,199055415330
10731,077500,2016,198200920370
10732,036890,2016,197843958400
10733,190510,2016,197632199200
10734,123420,2016,196181761000
10735,077360,2016,196060663630
10736,001270,2016,194953856800
10737,092730,2016,194738285700
10738,205500,2016,194278128540
10739,900280,2016,193700000000
10740,019440,2016,192825000000
10741,017890,2016,192507321600
10742,037950,2016,192118105725
10743,007820,2016,191621812500
10744,046440,2016,190752187410
10745,203690,2016,190373130450
